order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds
3552,106,106,mono,UR,FE,1,41.8,41.8
3553,106,106,mono,UR,FE,1,41.8,41.8
3554,106,106,mono,UR,FE,2,41.8,83.6
3555,106,106,mono,UR,FE,1,41.8,41.8
3556,106,106,mono,UR,LA,NA,59.1,NA
3557,106,106,mono,UR,"NAAT",NA,42.6,NA
3558,106,106,mono,UR,PL,NA,28.4,NA
3559,106,106,mono,UR,SA,NA,180.65,NA
3560,106,106,mono,UR,UR,2,94.55,189.1
3561,106,106,mono,UR,UR,1,94.55,94.55
3562,106,106,mono,UR,UR,23,94.55,2174.65
3563,106,106,mono,UR,UR,2,94.55,189.1
3564,106,106,mono,UR,UR,3,94.55,283.65
3565,106,106,mono,UR,UR,5,94.55,472.75
3566,106,106,mono,UR,UR,21,94.55,1985.55
3567,107,107,bare,bare,AC,240,5.2,1248
3568,107,107,bare,bare,BR,NA,64.95,NA
3569,107,107,bare,bare,HO,NA,12.85,NA
3570,107,107,bare,bare,FE,NA,41.8,NA
3571,107,107,bare,bare,LA,NA,59.1,NA
3572,107,107,bare,bare,"NAAT",NA,42.6,NA
3573,107,107,bare,bare,PL,NA,28.4,NA
3574,107,107,bare,bare,SA,49,180.65,8851.85
3575,107,107,bare,bare,UR,1,94.55,94.55
3576,108,108,8 species,no SA,AC,37,5.2,192.4
3577,108,108,8 species,no SA,AC,84,5.2,436.8
3578,108,108,8 species,no SA,BR,3,64.95,194.85
3579,108,108,8 species,no SA,BR,2,64.95,129.9
3580,108,108,8 species,no SA,BR,1,64.95,64.95
3581,108,108,8 species,no SA,BR,4,64.95,259.8
3582,108,108,8 species,no SA,BR,3,64.95,194.85
3583,108,108,8 species,no SA,BR,1,64.95,64.95
3584,108,108,8 species,no SA,BR,3,64.95,194.85
3585,108,108,8 species,no SA,HO,22,12.85,282.7
3586,108,108,8 species,no SA,HO,12,12.85,154.2
3587,108,108,8 species,no SA,HO,9,12.85,115.65
3588,108,108,8 species,no SA,HO,19,12.85,244.15
3589,108,108,8 species,no SA,HO,23,12.85,295.55
3590,108,108,8 species,no SA,FE,9,41.8,376.2
3591,108,108,8 species,no SA,FE,4,41.8,167.2
3592,108,108,8 species,no SA,FE,5,41.8,209
3593,108,108,8 species,no SA,FE,10,41.8,418
3594,108,108,8 species,no SA,FE,7,41.8,292.6
3595,108,108,8 species,no SA,FE,6,41.8,250.8
3596,108,108,8 species,no SA,FE,3,41.8,125.4
3597,108,108,8 species,no SA,FE,7,41.8,292.6
3598,108,108,8 species,no SA,FE,4,41.8,167.2
3599,108,108,8 species,no SA,FE,4,41.8,167.2
3600,108,108,8 species,no SA,FE,4,41.8,167.2
3601,108,108,8 species,no SA,LA,4,59.1,236.4
3602,108,108,8 species,no SA,LA,7,59.1,413.7
3603,108,108,8 species,no SA,LA,31,59.1,1832.1
3604,108,108,8 species,no SA,"NAAT",58,42.6,NA
3605,108,108,8 species,no SA,"NAAT",10,42.6,NA
3606,108,108,8 species,no SA,"NAAT",12,42.6,NA
3607,108,108,8 species,no SA,"NAAT",4,42.6,NA
3608,108,108,8 species,no SA,"NAAT",16,42.6,NA
3609,108,108,8 species,no SA,"NAAT",44,42.6,NA
3610,108,108,8 species,no SA,"NAAT",20,42.6,NA
3611,108,108,8 species,no SA,"NAAT",34,42.6,NA
3612,108,108,8 species,no SA,"NAAT",18,42.6,NA
3613,108,108,8 species,no SA,"NAAT",6,42.6,NA
3614,108,108,8 species,no SA,"NAAT",22,42.6,NA
3615,108,108,8 species,no SA,"NAAT",30,42.6,NA
3616,108,108,8 species,no SA,PL,17,28.4,482.8
3617,108,108,8 species,no SA,PL,15,28.4,426
3618,108,108,8 species,no SA,PL,12,28.4,340.8
3619,108,108,8 species,no SA,PL,17,28.4,482.8
3620,108,108,8 species,no SA,SA,NA,180.65,NA
3621,108,108,8 species,no SA,UR,NA,94.55,NA
3622,109,109,8 species,no AC,AC,NA,5.2,NA
3623,109,109,8 species,no AC,BR,2,64.95,129.9
3624,109,109,8 species,no AC,BR,2,64.95,129.9
3625,109,109,8 species,no AC,BR,1,64.95,64.95
3626,109,109,8 species,no AC,HO,22,12.85,282.7
3627,109,109,8 species,no AC,FE,2,41.8,83.6
3628,109,109,8 species,no AC,FE,5,41.8,209
3629,109,109,8 species,no AC,FE,2,41.8,83.6
3630,109,109,8 species,no AC,LA,NA,59.1,NA
3631,109,109,8 species,no AC,"NAAT",NA,42.6,NA
3632,109,109,8 species,no AC,PL,4,28.4,113.6
3633,109,109,8 species,no AC,PL,5,28.4,142
3634,109,109,8 species,no AC,PL,7,28.4,198.8
3635,109,109,8 species,no AC,SA,1,180.65,180.65
3636,109,109,8 species,no AC,SA,1,180.65,180.65
3637,109,109,8 species,no AC,SA,4,180.65,722.6
3638,109,109,8 species,no AC,SA,10,180.65,1806.5
3639,109,109,8 species,no AC,SA,4,180.65,722.6
3640,109,109,8 species,no AC,SA,10,180.65,1806.5
3641,109,109,8 species,no AC,SA,8,180.65,1445.2
3642,109,109,8 species,no AC,SA,16,180.65,2890.4
3643,109,109,8 species,no AC,SA,13,180.65,2348.45
3644,109,109,8 species,no AC,SA,20,180.65,3613
3645,109,109,8 species,no AC,SA,22,180.65,3974.3
3646,109,109,8 species,no AC,UR,48,94.55,4538.4
3647,109,109,8 species,no AC,UR,13,94.55,1229.15
3648,109,109,8 species,no AC,UR,60,94.55,5673
3649,110,110,mono,AC,AC,150,5.2,780
3650,110,110,mono,AC,AC,54,5.2,280.8
3651,110,110,mono,AC,AC,76,5.2,395.2
3652,110,110,mono,AC,AC,50,5.2,260
3653,110,110,mono,AC,AC,68,5.2,353.6
3654,110,110,mono,AC,AC,164,5.2,852.8
3655,110,110,mono,AC,AC,202,5.2,1050.4
3656,110,110,mono,AC,AC,86,5.2,447.2
3657,110,110,mono,AC,AC,42,5.2,218.4
3658,110,110,mono,AC,BR,1,64.95,64.95
3659,110,110,mono,AC,BR,2,64.95,129.9
3660,110,110,mono,AC,BR,1,64.95,64.95
3661,110,110,mono,AC,BR,1,64.95,64.95
3662,110,110,mono,AC,BR,1,64.95,64.95
3663,110,110,mono,AC,HO,8,12.85,102.8
3664,110,110,mono,AC,HO,6,12.85,77.1
3665,110,110,mono,AC,HO,18,12.85,231.3
3666,110,110,mono,AC,HO,6,12.85,77.1
3667,110,110,mono,AC,HO,11,12.85,141.35
3668,110,110,mono,AC,HO,4,12.85,51.4
3669,110,110,mono,AC,FE,2,41.8,83.6
3670,110,110,mono,AC,FE,2,41.8,83.6
3671,110,110,mono,AC,FE,2,41.8,83.6
3672,110,110,mono,AC,FE,2,41.8,83.6
3673,110,110,mono,AC,FE,3,41.8,125.4
3674,110,110,mono,AC,FE,4,41.8,167.2
3675,110,110,mono,AC,FE,4,41.8,167.2
3676,110,110,mono,AC,FE,3,41.8,125.4
3677,110,110,mono,AC,FE,2,41.8,83.6
3678,110,110,mono,AC,FE,2,41.8,83.6
3679,110,110,mono,AC,LA,NA,59.1,NA
3680,110,110,mono,AC,"NAAT",NA,42.6,NA
3681,110,110,mono,AC,PL,23,28.4,653.2
3682,110,110,mono,AC,PL,13,28.4,369.2
3683,110,110,mono,AC,PL,37,28.4,1050.8
3684,110,110,mono,AC,PL,39,28.4,1107.6
3685,110,110,mono,AC,PL,16,28.4,454.4
3686,110,110,mono,AC,SA,2,180.65,361.3
3687,110,110,mono,AC,SA,19,180.65,3432.35
3688,110,110,mono,AC,UR,23,94.55,2174.65
3689,110,110,mono,AC,UR,31,94.55,2931.05
3690,110,110,mono,AC,UR,17,94.55,1607.35
3691,111,111,mono,LA,AC,NA,5.2,NA
3692,111,111,mono,LA,BR,NA,64.95,NA
3693,111,111,mono,LA,HO,19,12.85,244.15
3694,111,111,mono,LA,FE,NA,41.8,NA
3695,111,111,mono,LA,LA,NA,59.1,NA
3696,111,111,mono,LA,"NAAT",NA,42.6,NA
3697,111,111,mono,LA,PL,28,28.4,795.2
3698,111,111,mono,LA,PL,11,28.4,312.4
3699,111,111,mono,LA,PL,27,28.4,766.8
3700,111,111,mono,LA,SA,NA,180.65,NA
3701,111,111,mono,LA,UR,82,94.55,7753.1
3702,112,112,mono,PL,AC,48,5.2,249.6
3703,112,112,mono,PL,AC,96,5.2,499.2
3704,112,112,mono,PL,BR,3,64.95,194.85
3705,112,112,mono,PL,BR,2,64.95,129.9
3706,112,112,mono,PL,BR,2,64.95,129.9
3707,112,112,mono,PL,BR,1,64.95,64.95
3708,112,112,mono,PL,BR,4,64.95,259.8
3709,112,112,mono,PL,BR,2,64.95,129.9
3710,112,112,mono,PL,BR,1,64.95,64.95
3711,112,112,mono,PL,BR,1,64.95,64.95
3712,112,112,mono,PL,BR,1,64.95,64.95
3713,112,112,mono,PL,HO,4,12.85,51.4
3714,112,112,mono,PL,HO,12,12.85,154.2
3715,112,112,mono,PL,HO,6,12.85,77.1
3716,112,112,mono,PL,HO,10,12.85,128.5
3717,112,112,mono,PL,HO,12,12.85,154.2
3718,112,112,mono,PL,FE,4,41.8,167.2
3719,112,112,mono,PL,FE,1,41.8,41.8
3720,112,112,mono,PL,FE,2,41.8,83.6
3721,112,112,mono,PL,FE,5,41.8,209
3722,112,112,mono,PL,FE,2,41.8,83.6
3723,112,112,mono,PL,FE,3,41.8,125.4
3724,112,112,mono,PL,FE,3,41.8,125.4
3725,112,112,mono,PL,FE,2,41.8,83.6
3726,112,112,mono,PL,FE,3,41.8,125.4
3727,112,112,mono,PL,FE,3,41.8,125.4
3728,112,112,mono,PL,LA,NA,59.1,NA
3729,112,112,mono,PL,"NAAT",NA,42.6,NA
3730,112,112,mono,PL,PL,5,28.4,142
3731,112,112,mono,PL,PL,5,28.4,142
3732,112,112,mono,PL,PL,5,28.4,142
3733,112,112,mono,PL,PL,4,28.4,113.6
3734,112,112,mono,PL,PL,5,28.4,142
3735,112,112,mono,PL,PL,10,28.4,284
3736,112,112,mono,PL,PL,7,28.4,198.8
3737,112,112,mono,PL,PL,3,28.4,85.2
3738,112,112,mono,PL,PL,8,28.4,227.2
3739,112,112,mono,PL,PL,6,28.4,170.4
3740,112,112,mono,PL,PL,7,28.4,198.8
3741,112,112,mono,PL,SA,NA,180.65,NA
3742,112,112,mono,PL,UR,7,94.55,661.85
3743,112,112,mono,PL,UR,8,94.55,756.4
3744,112,112,mono,PL,UR,20,94.55,1891
3745,113,113,8 species,no BR,AC,NA,5.2,NA
3746,113,113,8 species,no BR,BR,NA,64.95,NA
3747,113,113,8 species,no BR,HO,NA,12.85,NA
3748,113,113,8 species,no BR,FE,NA,41.8,NA
3749,113,113,8 species,no BR,LA,NA,59.1,NA
3750,113,113,8 species,no BR,"NAAT",NA,42.6,NA
3751,113,113,8 species,no BR,PL,5,28.4,142
3752,113,113,8 species,no BR,PL,5,28.4,142
3753,113,113,8 species,no BR,PL,4,28.4,113.6
3754,113,113,8 species,no BR,PL,7,28.4,198.8
3755,113,113,8 species,no BR,PL,4,28.4,113.6
3756,113,113,8 species,no BR,PL,15,28.4,426
3757,113,113,8 species,no BR,PL,19,28.4,539.6
3758,113,113,8 species,no BR,PL,4,28.4,113.6
3759,113,113,8 species,no BR,PL,4,28.4,113.6
3760,113,113,8 species,no BR,PL,5,28.4,142
3761,113,113,8 species,no BR,SA,NA,180.65,NA
3762,113,113,8 species,no BR,UR,NA,94.55,NA
3763,114,114,mono,SA,AC,NA,5.2,NA
3764,114,114,mono,SA,BR,NA,64.95,NA
3765,114,114,mono,SA,HO,15,12.85,192.75
3766,114,114,mono,SA,HO,7,12.85,89.95
3767,114,114,mono,SA,FE,2,41.8,83.6
3768,114,114,mono,SA,FE,7,41.8,292.6
3769,114,114,mono,SA,FE,1,41.8,41.8
3770,114,114,mono,SA,FE,2,41.8,83.6
3771,114,114,mono,SA,FE,4,41.8,167.2
3772,114,114,mono,SA,FE,2,41.8,83.6
3773,114,114,mono,SA,FE,1,41.8,41.8
3774,114,114,mono,SA,LA,NA,59.1,NA
3775,114,114,mono,SA,"NAAT",NA,42.6,NA
3776,114,114,mono,SA,PL,5,28.4,142
3777,114,114,mono,SA,PL,8,28.4,227.2
3778,114,114,mono,SA,SA,17,180.65,3071.05
3779,114,114,mono,SA,SA,3,180.65,541.95
3780,114,114,mono,SA,SA,4,180.65,722.6
3781,114,114,mono,SA,SA,6,180.65,1083.9
3782,114,114,mono,SA,SA,3,180.65,541.95
3783,114,114,mono,SA,SA,19,180.65,3432.35
3784,114,114,mono,SA,SA,19,180.65,3432.35
3785,114,114,mono,SA,SA,16,180.65,2890.4
3786,114,114,mono,SA,SA,5,180.65,903.25
3787,114,114,mono,SA,SA,9,180.65,1625.85
3788,114,114,mono,SA,UR,7,94.55,661.85
3789,114,114,mono,SA,UR,16,94.55,1512.8
3790,115,115,8 species,no NAAT,AC,NA,5.2,NA
3791,115,115,8 species,no NAAT,BR,3,64.95,194.85
3792,115,115,8 species,no NAAT,BR,3,64.95,194.85
3793,115,115,8 species,no NAAT,BR,4,64.95,259.8
3794,115,115,8 species,no NAAT,BR,2,64.95,129.9
3795,115,115,8 species,no NAAT,HO,NA,12.85,NA
3796,115,115,8 species,no NAAT,FE,3,41.8,125.4
3797,115,115,8 species,no NAAT,FE,3,41.8,125.4
3798,115,115,8 species,no NAAT,FE,4,41.8,167.2
3799,115,115,8 species,no NAAT,FE,7,41.8,292.6
3800,115,115,8 species,no NAAT,FE,7,41.8,292.6
3801,115,115,8 species,no NAAT,FE,5,41.8,209
3802,115,115,8 species,no NAAT,FE,3,41.8,125.4
3803,115,115,8 species,no NAAT,FE,2,41.8,83.6
3804,115,115,8 species,no NAAT,LA,NA,59.1,NA
3805,115,115,8 species,no NAAT,"NAAT",NA,42.6,NA
3806,115,115,8 species,no NAAT,PL,10,28.4,284
3807,115,115,8 species,no NAAT,SA,1,180.65,180.65
3808,115,115,8 species,no NAAT,SA,1,180.65,180.65
3809,115,115,8 species,no NAAT,SA,1,180.65,180.65
3810,115,115,8 species,no NAAT,SA,4,180.65,722.6
3811,115,115,8 species,no NAAT,SA,6,180.65,1083.9
3812,115,115,8 species,no NAAT,SA,2,180.65,361.3
3813,115,115,8 species,no NAAT,SA,4,180.65,722.6
3814,115,115,8 species,no NAAT,SA,4,180.65,722.6
3815,115,115,8 species,no NAAT,SA,3,180.65,541.95
3816,115,115,8 species,no NAAT,SA,5,180.65,903.25
3817,115,115,8 species,no NAAT,UR,3,94.55,283.65
3818,115,115,8 species,no NAAT,UR,8,94.55,756.4
3819,115,115,8 species,no NAAT,UR,13,94.55,1229.15
3820,116,116,8 species,no LA,AC,108,5.2,561.6
3821,116,116,8 species,no LA,AC,92,5.2,478.4
3822,116,116,8 species,no LA,BR,3,64.95,194.85
3823,116,116,8 species,no LA,BR,6,64.95,389.7
3824,116,116,8 species,no LA,BR,4,64.95,259.8
3825,116,116,8 species,no LA,BR,5,64.95,324.75
3826,116,116,8 species,no LA,HO,5,12.85,64.25
3827,116,116,8 species,no LA,HO,6,12.85,77.1
3828,116,116,8 species,no LA,HO,9,12.85,115.65
3829,116,116,8 species,no LA,HO,5,12.85,64.25
3830,116,116,8 species,no LA,HO,7,12.85,89.95
3831,116,116,8 species,no LA,HO,8,12.85,102.8
3832,116,116,8 species,no LA,FE,5,41.8,209
3833,116,116,8 species,no LA,FE,4,41.8,167.2
3834,116,116,8 species,no LA,FE,6,41.8,250.8
3835,116,116,8 species,no LA,FE,10,41.8,418
3836,116,116,8 species,no LA,FE,4,41.8,167.2
3837,116,116,8 species,no LA,FE,5,41.8,209
3838,116,116,8 species,no LA,FE,6,41.8,250.8
3839,116,116,8 species,no LA,FE,6,41.8,250.8
3840,116,116,8 species,no LA,FE,4,41.8,167.2
3841,116,116,8 species,no LA,LA,NA,59.1,NA
3842,116,116,8 species,no LA,"NAAT",28,42.6,NA
3843,116,116,8 species,no LA,"NAAT",15,42.6,NA
3844,116,116,8 species,no LA,PL,NA,28.4,NA
3845,116,116,8 species,no LA,SA,4,180.65,722.6
3846,116,116,8 species,no LA,SA,4,180.65,722.6
3847,116,116,8 species,no LA,SA,5,180.65,903.25
3848,116,116,8 species,no LA,SA,35,180.65,6322.75
3849,116,116,8 species,no LA,UR,13,94.55,1229.15
3850,116,116,8 species,no LA,UR,5,94.55,472.75
3851,116,116,8 species,no LA,UR,71,94.55,6713.05
3852,117,117,mono,BR,AC,NA,5.2,NA
3853,117,117,mono,BR,BR,4,64.95,259.8
3854,117,117,mono,BR,BR,4,64.95,259.8
3855,117,117,mono,BR,BR,4,64.95,259.8
3856,117,117,mono,BR,BR,3,64.95,194.85
3857,117,117,mono,BR,BR,3,64.95,194.85
3858,117,117,mono,BR,BR,3,64.95,194.85
3859,117,117,mono,BR,BR,4,64.95,259.8
3860,117,117,mono,BR,BR,3,64.95,194.85
3861,117,117,mono,BR,BR,3,64.95,194.85
3862,117,117,mono,BR,BR,3,64.95,194.85
3863,117,117,mono,BR,HO,NA,12.85,NA
3864,117,117,mono,BR,FE,3,41.8,125.4
3865,117,117,mono,BR,FE,6,41.8,250.8
3866,117,117,mono,BR,FE,4,41.8,167.2
3867,117,117,mono,BR,LA,NA,59.1,NA
3868,117,117,mono,BR,"NAAT",NA,42.6,NA
3869,117,117,mono,BR,PL,NA,28.4,NA
3870,117,117,mono,BR,SA,NA,180.65,NA
3871,117,117,mono,BR,UR,NA,94.55,NA
3872,118,118,bare,bare,AC,NA,5.2,NA
3873,118,118,bare,bare,BR,NA,64.95,NA
3874,118,118,bare,bare,HO,NA,12.85,NA
3875,118,118,bare,bare,FE,2,41.8,83.6
3876,118,118,bare,bare,LA,NA,59.1,NA
3877,118,118,bare,bare,"NAAT",NA,42.6,NA
3878,118,118,bare,bare,PL,NA,28.4,NA
3879,118,118,bare,bare,SA,NA,180.65,NA
3880,118,118,bare,bare,UR,NA,94.55,NA
3881,119,119,8 species,no PL,AC,NA,5.2,NA
3882,119,119,8 species,no PL,BR,NA,64.95,NA
3883,119,119,8 species,no PL,HO,6,12.85,77.1
3884,119,119,8 species,no PL,HO,7,12.85,89.95
3885,119,119,8 species,no PL,HO,19,12.85,244.15
3886,119,119,8 species,no PL,HO,18,12.85,231.3
3887,119,119,8 species,no PL,HO,8,12.85,102.8
3888,119,119,8 species,no PL,HO,5,12.85,64.25
3889,119,119,8 species,no PL,HO,11,12.85,141.35
3890,119,119,8 species,no PL,HO,13,12.85,167.05
3891,119,119,8 species,no PL,FE,2,41.8,83.6
3892,119,119,8 species,no PL,FE,4,41.8,167.2
3893,119,119,8 species,no PL,LA,NA,59.1,NA
3894,119,119,8 species,no PL,"NAAT",NA,42.6,NA
3895,119,119,8 species,no PL,PL,NA,28.4,NA
3896,119,119,8 species,no PL,SA,NA,180.65,NA
3897,119,119,8 species,no PL,UR,6,94.55,567.3
3898,119,119,8 species,no PL,UR,2,94.55,189.1
3899,119,119,8 species,no PL,UR,20,94.55,1891
3900,119,119,8 species,no PL,UR,11,94.55,1040.05
3901,119,119,8 species,no PL,UR,41,94.55,3876.55
3902,119,119,8 species,no PL,UR,48,94.55,4538.4
3903,119,119,8 species,no PL,UR,82,94.55,7753.1
3904,120,120,mono,"NAAT",AC,484,5.2,2516.8
3905,120,120,mono,"NAAT",BR,3,64.95,194.85
3906,120,120,mono,"NAAT",HO,NA,12.85,NA
3907,120,120,mono,"NAAT",FE,NA,41.8,NA
3908,120,120,mono,"NAAT",LA,NA,59.1,NA
3909,120,120,mono,"NAAT","NAAT",NA,42.6,NA
3910,120,120,mono,"NAAT",PL,NA,28.4,NA
3911,120,120,mono,"NAAT",SA,NA,180.65,NA
3912,120,120,mono,"NAAT",UR,NA,94.55,NA
3913,121,121,8 species,no HO,AC,NA,5.2,NA
3914,121,121,8 species,no HO,BR,4,64.95,259.8
3915,121,121,8 species,no HO,HO,NA,12.85,NA
3916,121,121,8 species,no HO,FE,8,41.8,334.4
3917,121,121,8 species,no HO,FE,9,41.8,376.2
3918,121,121,8 species,no HO,FE,2,41.8,83.6
3919,121,121,8 species,no HO,FE,1,41.8,41.8
3920,121,121,8 species,no HO,FE,5,41.8,209
3921,121,121,8 species,no HO,FE,5,41.8,209
3922,121,121,8 species,no HO,FE,3,41.8,125.4
3923,121,121,8 species,no HO,FE,3,41.8,125.4
3924,121,121,8 species,no HO,FE,4,41.8,167.2
3925,121,121,8 species,no HO,FE,2,41.8,83.6
3926,121,121,8 species,no HO,LA,5,59.1,295.5
3927,121,121,8 species,no HO,"NAAT",24,42.6,NA
3928,121,121,8 species,no HO,"NAAT",20,42.6,NA
3929,121,121,8 species,no HO,"NAAT",30,42.6,NA
3930,121,121,8 species,no HO,"NAAT",60,42.6,NA
3931,121,121,8 species,no HO,"NAAT",78,42.6,NA
3932,121,121,8 species,no HO,PL,9,28.4,255.6
3933,121,121,8 species,no HO,PL,11,28.4,312.4
3934,121,121,8 species,no HO,PL,11,28.4,312.4
3935,121,121,8 species,no HO,SA,45,180.65,8129.25
3936,121,121,8 species,no HO,UR,31,94.55,2931.05
3937,121,121,8 species,no HO,UR,24,94.55,2269.2
3938,121,121,8 species,no HO,UR,23,94.55,2174.65
3939,121,121,8 species,no HO,UR,9,94.55,850.95
3940,121,121,8 species,no HO,UR,36,94.55,3403.8
3941,122,122,8 species,no UR,AC,NA,5.2,NA
3942,122,122,8 species,no UR,BR,2,64.95,129.9
3943,122,122,8 species,no UR,BR,1,64.95,64.95
3944,122,122,8 species,no UR,BR,1,64.95,64.95
3945,122,122,8 species,no UR,BR,2,64.95,129.9
3946,122,122,8 species,no UR,HO,25,12.85,321.25
3947,122,122,8 species,no UR,HO,9,12.85,115.65
3948,122,122,8 species,no UR,HO,17,12.85,218.45
3949,122,122,8 species,no UR,HO,4,12.85,51.4
3950,122,122,8 species,no UR,HO,5,12.85,64.25
3951,122,122,8 species,no UR,FE,4,41.8,167.2
3952,122,122,8 species,no UR,FE,7,41.8,292.6
3953,122,122,8 species,no UR,FE,3,41.8,125.4
3954,122,122,8 species,no UR,FE,9,41.8,376.2
3955,122,122,8 species,no UR,FE,5,41.8,209
3956,122,122,8 species,no UR,FE,6,41.8,250.8
3957,122,122,8 species,no UR,FE,5,41.8,209
3958,122,122,8 species,no UR,FE,6,41.8,250.8
3959,122,122,8 species,no UR,FE,4,41.8,167.2
3960,122,122,8 species,no UR,LA,3,59.1,177.3
3961,122,122,8 species,no UR,LA,3,59.1,177.3
3962,122,122,8 species,no UR,"NAAT",NA,42.6,NA
3963,122,122,8 species,no UR,PL,17,28.4,482.8
3964,122,122,8 species,no UR,SA,8,180.65,1445.2
3965,122,122,8 species,no UR,SA,4,180.65,722.6
3966,122,122,8 species,no UR,SA,9,180.65,1625.85
3967,122,122,8 species,no UR,SA,30,180.65,5419.5
3968,122,122,8 species,no UR,SA,19,180.65,3432.35
3969,122,122,8 species,no UR,SA,22,180.65,3974.3
3970,122,122,8 species,no UR,UR,NA,94.55,NA
3971,123,123,mono,FE,AC,NA,5.2,NA
3972,123,123,mono,FE,BR,1,64.95,64.95
3973,123,123,mono,FE,HO,11,12.85,141.35
3974,123,123,mono,FE,FE,11,41.8,459.8
3975,123,123,mono,FE,FE,2,41.8,83.6
3976,123,123,mono,FE,FE,4,41.8,167.2
3977,123,123,mono,FE,FE,4,41.8,167.2
3978,123,123,mono,FE,FE,4,41.8,167.2
3979,123,123,mono,FE,FE,6,41.8,250.8
3980,123,123,mono,FE,FE,6,41.8,250.8
3981,123,123,mono,FE,FE,2,41.8,83.6
3982,123,123,mono,FE,FE,4,41.8,167.2
3983,123,123,mono,FE,FE,5,41.8,209
3984,123,123,mono,FE,FE,3,41.8,125.4
3985,123,123,mono,FE,FE,3,41.8,125.4
3986,123,123,mono,FE,FE,7,41.8,292.6
3987,123,123,mono,FE,FE,5,41.8,209
3988,123,123,mono,FE,FE,8,41.8,334.4
3989,123,123,mono,FE,LA,NA,59.1,NA
3990,123,123,mono,FE,"NAAT",NA,42.6,NA
3991,123,123,mono,FE,PL,14,28.4,397.6
3992,123,123,mono,FE,PL,11,28.4,312.4
3993,123,123,mono,FE,PL,23,28.4,653.2
3994,123,123,mono,FE,PL,16,28.4,454.4
3995,123,123,mono,FE,SA,21,180.65,3793.65
3996,123,123,mono,FE,UR,NA,94.55,NA
3997,124,124,8 species,no FE,AC,NA,5.2,NA
3998,124,124,8 species,no FE,BR,2,64.95,129.9
3999,124,124,8 species,no FE,BR,5,64.95,324.75
4000,124,124,8 species,no FE,BR,3,64.95,194.85
4001,124,124,8 species,no FE,BR,3,64.95,194.85
4002,124,124,8 species,no FE,BR,3,64.95,194.85
4003,124,124,8 species,no FE,BR,1,64.95,64.95
4004,124,124,8 species,no FE,BR,3,64.95,194.85
4005,124,124,8 species,no FE,HO,10,12.85,128.5
4006,124,124,8 species,no FE,HO,12,12.85,154.2
4007,124,124,8 species,no FE,HO,24,12.85,308.4
4008,124,124,8 species,no FE,HO,14,12.85,179.9
4009,124,124,8 species,no FE,HO,36,12.85,462.6
4010,124,124,8 species,no FE,FE,NA,41.8,NA
4011,124,124,8 species,no FE,LA,NA,59.1,NA
4012,124,124,8 species,no FE,"NAAT",NA,42.6,NA
4013,124,124,8 species,no FE,PL,12,28.4,340.8
4014,124,124,8 species,no FE,PL,12,28.4,340.8
4015,124,124,8 species,no FE,PL,7,28.4,198.8
4016,124,124,8 species,no FE,PL,9,28.4,255.6
4017,124,124,8 species,no FE,SA,1,180.65,180.65
4018,124,124,8 species,no FE,SA,2,180.65,361.3
4019,124,124,8 species,no FE,SA,2,180.65,361.3
4020,124,124,8 species,no FE,UR,1,94.55,94.55
4021,124,124,8 species,no FE,UR,5,94.55,472.75
4022,124,124,8 species,no FE,UR,3,94.55,283.65
4023,124,124,8 species,no FE,UR,19,94.55,1796.45
4024,124,124,8 species,no FE,UR,36,94.55,3403.8
4025,125,125,mono,HO,AC,NA,5.2,NA
4026,125,125,mono,HO,BR,1,64.95,64.95
4027,125,125,mono,HO,BR,3,64.95,194.85
4028,125,125,mono,HO,HO,5,12.85,64.25
4029,125,125,mono,HO,HO,4,12.85,51.4
4030,125,125,mono,HO,HO,12,12.85,154.2
4031,125,125,mono,HO,HO,12,12.85,154.2
4032,125,125,mono,HO,HO,7,12.85,89.95
4033,125,125,mono,HO,HO,7,12.85,89.95
4034,125,125,mono,HO,HO,5,12.85,64.25
4035,125,125,mono,HO,HO,7,12.85,89.95
4036,125,125,mono,HO,HO,8,12.85,102.8
4037,125,125,mono,HO,FE,2,41.8,83.6
4038,125,125,mono,HO,FE,5,41.8,209
4039,125,125,mono,HO,FE,4,41.8,167.2
4040,125,125,mono,HO,LA,NA,59.1,NA
4041,125,125,mono,HO,"NAAT",NA,42.6,NA
4042,125,125,mono,HO,PL,NA,28.4,NA
4043,125,125,mono,HO,SA,NA,180.65,NA
4044,125,125,mono,HO,UR,3,94.55,283.65
4045,125,125,mono,HO,UR,6,94.55,567.3
4046,125,125,mono,HO,UR,4,94.55,378.2
4047,125,125,mono,HO,UR,12,94.55,1134.6
4048,126,126,all,all 9,AC,NA,5.2,NA
4049,126,126,all,all 9,BR,2,64.95,129.9
4050,126,126,all,all 9,BR,5,64.95,324.75
4051,126,126,all,all 9,BR,6,64.95,389.7
4052,126,126,all,all 9,BR,4,64.95,259.8
4053,126,126,all,all 9,HO,13,12.85,167.05
4054,126,126,all,all 9,HO,7,12.85,89.95
4055,126,126,all,all 9,FE,8,41.8,334.4
4056,126,126,all,all 9,FE,8,41.8,334.4
4057,126,126,all,all 9,FE,4,41.8,167.2
4058,126,126,all,all 9,FE,6,41.8,250.8
4059,126,126,all,all 9,FE,4,41.8,167.2
4060,126,126,all,all 9,LA,NA,59.1,NA
4061,126,126,all,all 9,"NAAT",NA,42.6,NA
