order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds 
5194,174,174,mono,UR,BR,1,64.95,64.95
5195,174,174,mono,UR,HO,2,12.85,25.7
5196,174,174,mono,UR,HO,3,12.85,38.55
5197,174,174,mono,UR,HO,6,12.85,77.1
5198,174,174,mono,UR,FE,NA,41.8,NA
5199,174,174,mono,UR,LA,NA,59.1,NA
5200,174,174,mono,UR,NAAT,,NA,NA
5201,174,174,mono,UR,PL,NA,28.4,NA
5202,174,174,mono,UR,SA,6,180.65,1083.9
5203,174,174,mono,UR,SA,11,180.65,1987.15
5204,174,174,mono,UR,UR,3,94.55,283.65
5205,174,174,mono,UR,UR,8,94.55,756.4
5206,174,174,mono,UR,UR,4,94.55,378.2
5207,174,174,mono,UR,UR,1,94.55,94.55
5208,174,174,mono,UR,UR,6,94.55,567.3
5209,174,174,mono,UR,UR,6,94.55,567.3
5210,174,174,mono,UR,UR,5,94.55,472.75
5211,174,174,mono,UR,UR,3,94.55,283.65
5212,174,174,mono,UR,UR,4,94.55,378.2
5213,174,174,mono,UR,UR,3,94.55,283.65
5214,174,174,mono,UR,UR,84,94.55,7942.2
5215,174,174,mono,UR,UR,20,94.55,1891
5216,175,175,8 species,no SA,AC,NA,5.2,NA
5217,175,175,8 species,no SA,BR,1,64.95,64.95
5218,175,175,8 species,no SA,BR,1,64.95,64.95
5219,175,175,8 species,no SA,BR,1,64.95,64.95
5220,175,175,8 species,no SA,BR,1,64.95,64.95
5221,175,175,8 species,no SA,BR,2,64.95,129.9
5222,175,175,8 species,no SA,HO,5,12.85,64.25
5223,175,175,8 species,no SA,HO,8,12.85,102.8
5224,175,175,8 species,no SA,FE,3,41.8,125.4
5225,175,175,8 species,no SA,FE,7,41.8,292.6
5226,175,175,8 species,no SA,FE,6,41.8,250.8
5227,175,175,8 species,no SA,FE,7,41.8,292.6
5228,175,175,8 species,no SA,FE,7,41.8,292.6
5229,175,175,8 species,no SA,LA,NA,59.1,NA
5230,175,175,8 species,no SA,NAAT,,NA,NA
5231,175,175,8 species,no SA,PL,NA,28.4,NA
5232,175,175,8 species,no SA,SA,NA,180.65,NA
5233,175,175,8 species,no SA,UR,3,94.55,283.65
5234,175,175,8 species,no SA,UR,8,94.55,756.4
5235,175,175,8 species,no SA,UR,8,94.55,756.4
5236,176,176,8 species,no FE,AC,NA,5.2,NA
5237,176,176,8 species,no FE,BR,1,64.95,64.95
5238,176,176,8 species,no FE,BR,1,64.95,64.95
5239,176,176,8 species,no FE,HO,11,12.85,141.35
5240,176,176,8 species,no FE,HO,8,12.85,102.8
5241,176,176,8 species,no FE,HO,10,12.85,128.5
5242,176,176,8 species,no FE,FE,6,41.8,250.8
5243,176,176,8 species,no FE,FE,1,41.8,41.8
5244,176,176,8 species,no FE,LA,9,59.1,531.9
5245,176,176,8 species,no FE,NAAT,,NA,NA
5246,176,176,8 species,no FE,PL,7,28.4,198.8
5247,176,176,8 species,no FE,PL,3,28.4,85.2
5248,176,176,8 species,no FE,PL,9,28.4,255.6
5249,176,176,8 species,no FE,SA,NA,180.65,NA
5250,176,176,8 species,no FE,UR,3,94.55,283.65
5251,176,176,8 species,no FE,UR,52,94.55,4916.6
5252,176,176,8 species,no FE,UR,69,94.55,6523.95
5253,176,176,8 species,no FE,UR,10,94.55,945.5
5254,177,177,mono,NAAT,AC,42,5.2,218.4
5255,177,177,mono,NAAT,AC,74,5.2,384.8
5256,177,177,mono,NAAT,BR,NA,64.95,NA
5257,177,177,mono,NAAT,HO,NA,12.85,NA
5258,177,177,mono,NAAT,FE,NA,41.8,NA
5259,177,177,mono,NAAT,LA,NA,59.1,NA
5260,177,177,mono,NAAT,NAAT,,NA,NA
5261,177,177,mono,NAAT,PL,8,28.4,227.2
5262,177,177,mono,NAAT,PL,9,28.4,255.6
5263,177,177,mono,NAAT,PL,17,28.4,482.8
5264,177,177,mono,NAAT,PL,10,28.4,284
5265,177,177,mono,NAAT,PL,6,28.4,170.4
5266,177,177,mono,NAAT,PL,24,28.4,681.6
5267,177,177,mono,NAAT,PL,19,28.4,539.6
5268,177,177,mono,NAAT,PL,18,28.4,511.2
5269,177,177,mono,NAAT,PL,3,28.4,85.2
5270,177,177,mono,NAAT,PL,8,28.4,227.2
5271,177,177,mono,NAAT,SA,NA,180.65,NA
5272,177,177,mono,NAAT,UR,32,94.55,3025.6
5273,177,177,mono,NAAT,UR,39,94.55,3687.45
5274,178,178,mono,BR,AC,NA,5.2,NA
5275,178,178,mono,BR,BR,2,64.95,129.9
5276,178,178,mono,BR,BR,4,64.95,259.8
5277,178,178,mono,BR,BR,3,64.95,194.85
5278,178,178,mono,BR,BR,4,64.95,259.8
5279,178,178,mono,BR,BR,2,64.95,129.9
5280,178,178,mono,BR,BR,3,64.95,194.85
5281,178,178,mono,BR,BR,3,64.95,194.85
5282,178,178,mono,BR,BR,3,64.95,194.85
5283,178,178,mono,BR,BR,2,64.95,129.9
5284,178,178,mono,BR,BR,2,64.95,129.9
5285,178,178,mono,BR,HO,7,12.85,89.95
5286,178,178,mono,BR,HO,10,12.85,128.5
5287,178,178,mono,BR,FE,2,41.8,83.6
5288,178,178,mono,BR,LA,NA,59.1,NA
5289,178,178,mono,BR,NAAT,,NA,NA
5290,178,178,mono,BR,PL,17,28.4,482.8
5291,178,178,mono,BR,SA,NA,180.65,NA
5292,178,178,mono,BR,UR,NA,94.55,NA
5293,179,179,8 species,no PL,AC,24,5.2,124.8
5294,179,179,8 species,no PL,AC,39,5.2,202.8
5295,179,179,8 species,no PL,BR,2,64.95,129.9
5296,179,179,8 species,no PL,BR,2,64.95,129.9
5297,179,179,8 species,no PL,BR,2,64.95,129.9
5298,179,179,8 species,no PL,HO,20,12.85,257
5299,179,179,8 species,no PL,HO,5,12.85,64.25
5300,179,179,8 species,no PL,HO,6,12.85,77.1
5301,179,179,8 species,no PL,FE,2,41.8,83.6
5302,179,179,8 species,no PL,FE,8,41.8,334.4
5303,179,179,8 species,no PL,FE,3,41.8,125.4
5304,179,179,8 species,no PL,FE,3,41.8,125.4
5305,179,179,8 species,no PL,LA,NA,59.1,NA
5306,179,179,8 species,no PL,NAAT,,NA,NA
5307,179,179,8 species,no PL,PL,NA,28.4,NA
5308,179,179,8 species,no PL,SA,NA,180.65,NA
5309,179,179,8 species,no PL,UR,6,94.55,567.3
5310,179,179,8 species,no PL,UR,32,94.55,3025.6
5311,179,179,8 species,no PL,UR,8,94.55,756.4
5312,179,179,8 species,no PL,UR,39,94.55,3687.45
5313,180,180,mono,PL,AC,36,5.2,187.2
5314,180,180,mono,PL,BR,1,64.95,64.95
5315,180,180,mono,PL,HO,24,12.85,308.4
5316,180,180,mono,PL,FE,NA,41.8,NA
5317,180,180,mono,PL,LA,NA,59.1,NA
5318,180,180,mono,PL,NAAT,12,NA,NA
5319,180,180,mono,PL,NAAT,38,NA,NA
5320,180,180,mono,PL,NAAT,24,NA,NA
5321,180,180,mono,PL,NAAT,7,NA,NA
5322,180,180,mono,PL,PL,19,28.4,539.6
5323,180,180,mono,PL,PL,43,28.4,1221.2
5324,180,180,mono,PL,PL,12,28.4,340.8
5325,180,180,mono,PL,PL,15,28.4,426
5326,180,180,mono,PL,PL,23,28.4,653.2
5327,180,180,mono,PL,PL,8,28.4,227.2
5328,180,180,mono,PL,PL,18,28.4,511.2
5329,180,180,mono,PL,PL,7,28.4,198.8
5330,180,180,mono,PL,PL,10,28.4,284
5331,180,180,mono,PL,PL,8,28.4,227.2
5332,180,180,mono,PL,SA,NA,180.65,NA
5333,180,180,mono,PL,UR,17,94.55,1607.35
5334,180,180,mono,PL,UR,18,94.55,1701.9
5335,181,181,bare,bare,AC,NA,5.2,NA
5336,181,181,bare,bare,BR,NA,64.95,NA
5337,181,181,bare,bare,HO,NA,12.85,NA
5338,181,181,bare,bare,FE,4,41.8,167.2
5339,181,181,bare,bare,LA,NA,59.1,NA
5340,181,181,bare,bare,NAAT,,NA,NA
5341,181,181,bare,bare,PL,13,28.4,369.2
5342,181,181,bare,bare,SA,13,180.65,2348.45
5343,181,181,bare,bare,UR,9,94.55,850.95
5344,181,181,bare,bare,UR,7,94.55,661.85
5345,182,182,mono,HO,AC,32,5.2,166.4
5346,182,182,mono,HO,BR,1,64.95,64.95
5347,182,182,mono,HO,HO,12,12.85,154.2
5348,182,182,mono,HO,HO,5,12.85,64.25
5349,182,182,mono,HO,HO,11,12.85,141.35
5350,182,182,mono,HO,HO,12,12.85,154.2
5351,182,182,mono,HO,HO,7,12.85,89.95
5352,182,182,mono,HO,HO,10,12.85,128.5
5353,182,182,mono,HO,HO,8,12.85,102.8
5354,182,182,mono,HO,HO,7,12.85,89.95
5355,182,182,mono,HO,HO,9,12.85,115.65
5356,182,182,mono,HO,FE,4,41.8,167.2
5357,182,182,mono,HO,LA,NA,59.1,NA
5358,182,182,mono,HO,NAAT,,NA,NA
5359,182,182,mono,HO,PL,6,28.4,170.4
5360,182,182,mono,HO,PL,5,28.4,142
5361,182,182,mono,HO,PL,14,28.4,397.6
5362,182,182,mono,HO,PL,9,28.4,255.6
5363,182,182,mono,HO,PL,7,28.4,198.8
5364,182,182,mono,HO,PL,23,28.4,653.2
5365,182,182,mono,HO,PL,17,28.4,482.8
5366,182,182,mono,HO,PL,4,28.4,113.6
5367,182,182,mono,HO,PL,7,28.4,198.8
5368,182,182,mono,HO,PL,6,28.4,170.4
5369,182,182,mono,HO,PL,9,28.4,255.6
5370,182,182,mono,HO,SA,NA,180.65,NA
5371,182,182,mono,HO,UR,12,94.55,1134.6
5372,182,182,mono,HO,UR,5,94.55,472.75
5373,183,183,bare,bare,AC,72,5.2,374.4
5374,183,183,bare,bare,AC,142,5.2,738.4
5375,183,183,bare,bare,BR,3,64.95,194.85
5376,183,183,bare,bare,BR,3,64.95,194.85
5377,183,183,bare,bare,HO,15,12.85,192.75
5378,183,183,bare,bare,HO,31,12.85,398.35
5379,183,183,bare,bare,HO,5,12.85,64.25
5380,183,183,bare,bare,HO,8,12.85,102.8
5381,183,183,bare,bare,FE,5,41.8,209
5382,183,183,bare,bare,LA,NA,59.1,NA
5383,183,183,bare,bare,NAAT,,NA,NA
5384,183,183,bare,bare,PL,NA,28.4,NA
5385,183,183,bare,bare,SA,NA,180.65,NA
5386,183,183,bare,bare,UR,NA,94.55,NA
5387,184,184,8 species,no AC,AC,NA,5.2,NA
5388,184,184,8 species,no AC,BR,2,64.95,129.9
5389,184,184,8 species,no AC,BR,3,64.95,194.85
5390,184,184,8 species,no AC,BR,1,64.95,64.95
5391,184,184,8 species,no AC,BR,1,64.95,64.95
5392,184,184,8 species,no AC,HO,22,12.85,282.7
5393,184,184,8 species,no AC,HO,7,12.85,89.95
5394,184,184,8 species,no AC,HO,27,12.85,346.95
5395,184,184,8 species,no AC,HO,21,12.85,269.85
5396,184,184,8 species,no AC,HO,37,12.85,475.45
5397,184,184,8 species,no AC,HO,38,12.85,488.3
5398,184,184,8 species,no AC,FE,4,41.8,167.2
